Type,Country Code,Series Code,Time Code,Description
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1983 (YR1983),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1984 (YR1984),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1985 (YR1985),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1986 (YR1986),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1987 (YR1987),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1988 (YR1988),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1989 (YR1989),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1990 (YR1990),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1991 (YR1991),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1992 (YR1992),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1993 (YR1993),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1994 (YR1994),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1995 (YR1995),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Personal transfers and compensation of employees, received (current US$) (BX.TRF.PWKR.CD.DT)",2015 (YR2015),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1985 (YR1985),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1986 (YR1986),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1987 (YR1987),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1988 (YR1988),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1989 (YR1989),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1970 (YR1970),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1971 (YR1971),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1972 (YR1972),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1973 (YR1973),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1974 (YR1974),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1975 (YR1975),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1976 (YR1976),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1977 (YR1977),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1978 (YR1978),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1979 (YR1979),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1980 (YR1980),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1981 (YR1981),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1982 (YR1982),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1983 (YR1983),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1984 (YR1984),"Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)","Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Yemen, Rep. (YEM)",Current account balance (current US$) (BN.CAB.XOKA.CD),2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Yemen, Rep. (YEM)",Current account balance (current US$) (BN.CAB.XOKA.CD),2001 (YR2001),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Yemen, Rep. (YEM)",Current account balance (current US$) (BN.CAB.XOKA.CD),2002 (YR2002),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Yemen, Rep. (YEM)",Current account balance (current US$) (BN.CAB.XOKA.CD),2003 (YR2003),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Yemen, Rep. (YEM)",Current account balance (current US$) (BN.CAB.XOKA.CD),2017 (YR2017),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Yemen, Rep. (YEM)",Current account balance (current US$) (BN.CAB.XOKA.CD),2018 (YR2018),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
